,x,y,Appliances
184,41.5,49.363448015713004,50
185,12.5,82.27241335952166,50
186,42.5,49.363448015713004,50
187,44.5,49.363448015713004,30
188,44.5,47.63139720814413,20
189,45.0,79.67433714816836,30
190,48.0,64.08587988004847,20
191,30.0,83.13843876330611,40
192,14.5,77.07626093681505,50
193,46.0,55.425625842204084,60
194,24.5,75.34421012924616,50
195,47.5,70.14805770653953,40
196,15.0,76.2102355330306,40
197,46.0,58.88972745734183,50
198,25.0,74.47818472546172,40
199,47.5,61.48780366869515,40
200,24.5,75.34421012924616,50
201,15.5,77.07626093681505,50
202,48.0,72.74613391789285,50
203,23.5,78.80831174438393,40
204,15.5,77.07626093681505,30
205,48.5,73.6121593216773,20
206,48.5,71.88010851410841,20
207,15.5,77.07626093681505,20
208,22.5,82.27241335952166,50
209,49.0,64.08587988004847,50
210,47.0,53.6935750346352,50
211,14.0,77.94228634059948,40
212,49.5,61.48780366869515,40
213,48.0,53.6935750346352,50
214,49.0,57.15767664977295,40
215,24.0,83.13843876330611,50
216,51.0,67.54998149518622,50
217,49.5,52.827549630850754,50
218,49.5,52.827549630850754,40
219,25.5,84.00446416709055,40
220,22.0,83.13843876330611,50
221,14.0,79.67433714816836,20
222,24.5,84.00446416709055,20
223,50.5,75.34421012924616,50
224,46.5,52.827549630850754,30
225,42.0,81.40638795573724,50
226,19.5,82.27241335952166,50
227,14.5,78.80831174438393,200
228,31.5,80.5403625519528,110
229,44.0,55.425625842204084,80
230,26.5,84.00446416709055,50
231,14.0,79.67433714816836,50
232,28.5,84.00446416709055,50
233,51.5,68.41600689897065,40
234,54.5,73.6121593216773,40
235,52.5,63.21985447626403,30
236,52.0,64.08587988004847,180
237,51.0,72.74613391789285,350
238,35.5,84.00446416709055,350
239,37.0,83.13843876330611,300
240,21.5,85.73651497465943,400
241,41.0,83.13843876330611,390
242,46.0,50.229473419497445,290
243,14.5,82.27241335952166,60
244,33.5,85.73651497465943,70
245,15.5,82.27241335952166,110
246,33.0,0.0,90
247,13.0,81.40638795573724,60
248,34.5,85.73651497465943,70
249,45.0,48.49742261192857,80
250,54.0,53.6935750346352,60
251,49.5,45.89934640057525,40
252,52.5,78.80831174438393,30
253,48.5,82.27241335952166,70
254,46.5,84.00446416709055,50
255,6.5,82.27241335952166,80
256,9.5,85.73651497465943,80
257,49.0,84.870489570875,50
258,22.0,6.9282032302755105,40
259,50.5,40.70319397786862,50
260,52.0,0.0,40
261,91.0,55.425625842204084,40
262,85.5,61.48780366869515,50
263,58.5,45.89934640057525,30
264,63.0,50.229473419497445,30
265,93.0,81.40638795573724,20
266,94.5,82.27241335952166,20
267,61.0,46.76537180435969,50
268,66.5,52.827549630850754,40
269,93.5,84.00446416709055,50
270,93.5,84.00446416709055,40
271,96.0,84.870489570875,60
272,91.0,51.96152422706632,40
273,98.5,0.8660254037844388,40
274,93.5,49.363448015713004,50
275,99.5,4.330127018922194,40
276,98.5,6.062177826491071,40
277,98.5,6.062177826491071,30
278,0.0,39.83716857408418,30
279,62.0,39.83716857408418,30
280,97.0,5.196152422706632,40
281,99.5,38.97114317029974,80
282,60.5,38.97114317029974,70
283,94.5,44.16729559300637,80
284,97.0,5.196152422706632,70
285,98.5,6.062177826491071,80
286,94.5,45.89934640057525,80
287,98.5,4.330127018922194,100
288,98.0,3.4641016151377553,90
289,1.0,5.196152422706632,100
290,0.5,4.330127018922194,90
291,99.0,1.7320508075688776,110
292,53.0,38.1051177665153,90
293,95.5,51.09549882328188,100
294,7.0,39.83716857408418,100
295,42.5,11.258330249197702,110
296,97.0,79.67433714816836,100
297,95.0,76.2102355330306,90
298,95.5,75.34421012924616,90
299,52.5,45.89934640057525,180
300,60.0,58.88972745734183,140
301,96.0,71.01408311032398,100
302,61.5,68.41600689897065,110
303,62.0,69.2820323027551,340
304,58.0,71.01408311032398,380
305,48.5,52.827549630850754,210
306,10.5,78.80831174438393,150
307,49.5,56.29165124598852,330
308,11.0,77.94228634059948,420
309,31.5,78.80831174438393,330
310,13.5,78.80831174438393,130
311,17.5,80.5403625519528,130
312,48.5,56.29165124598852,110
313,49.0,57.15767664977295,250
314,18.5,84.00446416709055,520
315,41.5,75.34421012924616,360
316,12.5,77.07626093681505,330
317,30.5,78.80831174438393,310
318,48.0,55.425625842204084,270
319,51.5,66.68395609140177,230
320,51.0,60.6217782649107,170
321,27.0,79.67433714816836,60
322,32.5,78.80831174438393,30
323,44.0,53.6935750346352,30
324,44.0,53.6935750346352,30
325,44.0,53.6935750346352,40
326,45.0,55.425625842204084,50
327,48.0,57.15767664977295,50
328,13.0,76.2102355330306,40
329,48.5,58.02370205355739,40
330,46.0,55.425625842204084,50
331,25.0,74.47818472546172,50
332,33.0,77.94228634059948,40
333,48.0,57.15767664977295,60
334,14.0,76.2102355330306,40
335,26.5,73.6121593216773,40
336,38.5,75.34421012924616,50
337,14.0,76.2102355330306,40
338,46.5,70.14805770653953,30
339,46.0,55.425625842204084,30
340,45.0,55.425625842204084,30
341,14.5,75.34421012924616,40
342,45.0,71.01408311032398,40
343,26.5,73.6121593216773,50
344,46.0,65.81793068761735,40
345,24.0,74.47818472546172,40
346,34.5,75.34421012924616,40
347,14.5,75.34421012924616,50
348,23.0,69.2820323027551,50
349,43.0,62.353829072479584,50
350,36.5,75.34421012924616,40
351,14.0,76.2102355330306,50
352,45.0,58.88972745734183,40
353,33.5,77.07626093681505,40
354,45.0,55.425625842204084,20
355,24.5,75.34421012924616,30
356,46.5,56.29165124598852,30
357,14.0,76.2102355330306,40
358,45.5,56.29165124598852,50
359,39.5,75.34421012924616,40
360,14.0,76.2102355330306,40
361,25.5,73.6121593216773,50
362,46.5,56.29165124598852,40
363,24.5,75.34421012924616,50
364,47.5,70.14805770653953,50
365,46.5,56.29165124598852,40
366,14.0,76.2102355330306,50
367,48.0,64.08587988004847,40
368,48.0,64.08587988004847,40
369,40.5,75.34421012924616,40
370,36.5,77.07626093681505,40
371,44.0,72.74613391789285,30
372,46.0,55.425625842204084,70
373,18.5,78.80831174438393,360
374,17.5,78.80831174438393,400
375,33.5,77.07626093681505,70
376,25.5,73.6121593216773,70
377,47.0,57.15767664977295,390
378,15.0,76.2102355330306,100
379,44.5,71.88010851410841,80
380,28.0,72.74613391789285,70
381,44.0,71.01408311032398,170
382,47.5,66.68395609140177,360
383,40.0,51.96152422706632,180
384,14.0,71.01408311032398,130
385,16.0,69.2820323027551,70
386,37.5,51.09549882328188,70
387,36.5,52.827549630850754,180
388,12.5,73.6121593216773,170
389,36.5,52.827549630850754,390
390,12.0,72.74613391789285,420
391,12.5,73.6121593216773,340
392,38.0,50.229473419497445,550
393,23.5,61.48780366869515,690
394,13.0,72.74613391789285,620
395,19.0,65.81793068761735,610
396,27.5,56.29165124598852,490
397,18.5,66.68395609140177,260
398,19.0,65.81793068761735,240
399,13.0,72.74613391789285,220
400,32.0,60.6217782649107,130
401,13.5,71.88010851410841,90
402,38.5,51.09549882328188,290
403,39.0,50.229473419497445,410
404,39.0,50.229473419497445,320
405,35.0,50.229473419497445,260
406,19.5,64.9519052838329,210
407,37.0,50.229473419497445,210
408,13.0,74.47818472546172,140
409,40.0,50.229473419497445,60
410,40.0,50.229473419497445,50
411,19.0,65.81793068761735,60
412,37.0,50.229473419497445,50
413,38.0,50.229473419497445,60
414,38.0,60.6217782649107,140
415,22.0,62.353829072479584,270
416,22.5,61.48780366869515,200
417,17.5,66.68395609140177,60
418,35.5,49.363448015713004,50
419,39.0,48.49742261192857,60
420,20.0,62.353829072479584,80
421,22.5,59.75575286112627,50
422,26.0,51.96152422706632,40
423,10.0,74.47818472546172,50
424,17.0,64.08587988004847,50
425,28.5,2.598076211353316,40
426,4.0,77.94228634059948,30
427,45.0,43.30127018922194,30
428,46.0,43.30127018922194,200
429,46.0,43.30127018922194,450
430,46.5,42.4352447854375,400
431,3.5,82.27241335952166,740
432,22.5,6.062177826491071,910
433,46.5,85.73651497465943,610
434,6.0,83.13843876330611,510
435,47.0,43.30127018922194,190
436,48.0,43.30127018922194,110
437,4.5,82.27241335952166,100
438,46.5,85.73651497465943,90
439,48.5,42.4352447854375,110
440,3.5,82.27241335952166,100
441,6.5,85.73651497465943,110
442,49.5,85.73651497465943,100
443,47.0,1.7320508075688776,790
444,6.5,85.73651497465943,380
445,24.5,7.794228634059948,360
446,22.5,6.062177826491071,360
447,47.0,43.30127018922194,100
448,6.5,82.27241335952166,100
449,6.0,81.40638795573724,90
450,44.5,44.16729559300637,90
451,32.0,3.4641016151377553,110
452,20.5,0.8660254037844388,140
453,6.0,84.870489570875,110
454,5.0,84.870489570875,100
455,50.0,1.7320508075688776,110
456,51.5,0.8660254037844388,130
457,53.0,41.569219381653056,140
458,52.0,1.7320508075688776,130
459,2.5,0.8660254037844388,120
460,2.5,0.8660254037844388,100
461,53.5,0.8660254037844388,80
462,1.0,0.0,50
463,59.0,83.13843876330611,50
464,1.5,0.8660254037844388,50
465,52.5,40.70319397786862,40
466,58.5,54.559600438419636,50
467,94.5,70.14805770653953,50
468,57.0,71.01408311032398,50
469,53.5,63.21985447626403,40
470,52.5,73.6121593216773,30
471,39.5,47.63139720814413,30
472,30.0,50.229473419497445,40
473,19.0,62.353829072479584,40
474,11.5,71.88010851410841,50
475,15.5,66.68395609140177,60
476,34.5,49.363448015713004,50
477,21.0,62.353829072479584,60
478,23.5,61.48780366869515,50
479,45.5,64.9519052838329,50
480,46.5,61.48780366869515,50
481,14.5,73.6121593216773,50
482,34.5,49.363448015713004,50
483,34.5,49.363448015713004,50
484,24.5,56.29165124598852,60
485,22.5,58.02370205355739,50
486,14.5,64.9519052838329,50
487,15.5,73.6121593216773,50
488,33.5,49.363448015713004,50
489,14.5,73.6121593216773,40
490,14.5,75.34421012924616,50
491,45.0,55.425625842204084,40
492,24.5,73.6121593216773,30
493,14.5,75.34421012924616,40
494,26.0,72.74613391789285,30
495,45.0,72.74613391789285,60
496,28.0,72.74613391789285,50
497,46.0,71.01408311032398,50
498,46.5,56.29165124598852,40
499,14.0,76.2102355330306,50
500,45.5,71.88010851410841,60
501,46.0,64.08587988004847,50
502,45.5,66.68395609140177,50
503,45.0,65.81793068761735,50
504,22.5,63.21985447626403,50
505,41.0,50.229473419497445,40
506,20.5,64.9519052838329,50
507,41.5,51.09549882328188,50
508,41.5,51.09549882328188,50
509,40.5,78.80831174438393,60
510,42.0,50.229473419497445,50
511,36.0,81.40638795573724,40
512,11.0,76.2102355330306,50
513,41.5,51.09549882328188,50
514,41.5,51.09549882328188,50
515,11.5,75.34421012924616,30
516,35.5,63.21985447626403,70
517,39.5,80.5403625519528,50
518,25.0,84.870489570875,50
519,44.0,77.94228634059948,50
520,42.5,49.363448015713004,50
521,41.5,49.363448015713004,40
522,24.5,0.8660254037844388,50
523,8.0,76.2102355330306,50
524,27.0,1.7320508075688776,150
525,43.0,46.76537180435969,390
526,43.0,46.76537180435969,390
527,43.0,46.76537180435969,380
528,42.5,45.89934640057525,400
529,42.5,45.89934640057525,370
530,18.5,44.16729559300637,310
531,6.0,76.2102355330306,40
532,3.5,58.02370205355739,50
533,3.5,63.21985447626403,70
534,5.0,76.2102355330306,60
535,4.5,77.07626093681505,90
536,1.5,56.29165124598852,60
537,99.0,58.88972745734183,60
538,99.5,70.14805770653953,100
539,58.0,64.08587988004847,380
540,61.0,71.01408311032398,390
541,50.5,47.63139720814413,130
542,58.0,60.6217782649107,60
543,94.5,63.21985447626403,60
544,94.5,66.68395609140177,50
545,96.5,70.14805770653953,60
546,51.5,49.363448015713004,60
547,63.5,70.14805770653953,240
548,59.5,68.41600689897065,80
549,29.0,31.176914536239792,80
550,36.5,33.77499074759311,400
551,28.0,15.588457268119896,400
552,11.0,3.4641016151377553,460
553,35.5,30.31088913245535,170
554,31.5,30.31088913245535,210
555,21.5,9.526279441628825,190
556,99.0,77.94228634059948,70
557,97.5,77.07626093681505,80
558,54.5,47.63139720814413,60
559,55.5,47.63139720814413,70
560,62.5,56.29165124598852,60
561,95.0,76.2102355330306,70
562,93.5,56.29165124598852,60
563,40.0,13.856406460551021,60
564,44.5,33.77499074759311,60
565,41.0,12.124355652982143,60
566,90.5,66.68395609140177,60
567,61.0,60.6217782649107,50
568,94.0,65.81793068761735,50
569,51.5,49.363448015713004,60
570,94.0,67.54998149518622,50
571,63.0,67.54998149518622,50
572,97.0,65.81793068761735,70
573,1.0,71.01408311032398,50
574,31.0,45.033320996790806,60
575,20.0,53.6935750346352,60
576,24.5,45.89934640057525,90
577,16.5,58.02370205355739,100
578,30.5,45.89934640057525,90
579,29.0,48.49742261192857,100
580,16.0,64.08587988004847,110
581,41.5,49.363448015713004,100
582,49.5,63.21985447626403,80
583,11.5,73.6121593216773,110
584,23.5,54.559600438419636,260
585,17.5,59.75575286112627,350
586,9.0,64.08587988004847,500
587,21.0,53.6935750346352,370
588,31.5,47.63139720814413,330
589,27.0,50.229473419497445,100
590,23.0,53.6935750346352,110
591,9.0,62.353829072479584,140
592,31.5,54.559600438419636,310
593,27.0,53.6935750346352,330
594,32.0,53.6935750346352,190
595,29.5,56.29165124598852,160
596,25.5,58.02370205355739,160
597,21.0,55.425625842204084,480
598,17.5,58.02370205355739,280
599,19.5,56.29165124598852,130
600,30.0,50.229473419497445,150
601,31.5,47.63139720814413,140
602,9.0,64.08587988004847,130
603,31.0,51.96152422706632,130
604,37.5,51.09549882328188,340
605,42.5,51.09549882328188,490
606,27.0,74.47818472546172,230
607,31.0,76.2102355330306,360
608,46.5,56.29165124598852,410
609,14.5,75.34421012924616,150
610,44.5,56.29165124598852,80
611,28.0,76.2102355330306,80
612,37.0,71.01408311032398,70
613,37.0,71.01408311032398,70
614,44.0,64.08587988004847,70
615,29.5,73.6121593216773,60
616,15.5,75.34421012924616,60
617,26.5,73.6121593216773,50
618,45.0,67.54998149518622,50
619,15.5,75.34421012924616,50
620,44.5,58.02370205355739,30
621,15.0,74.47818472546172,20
622,43.0,71.01408311032398,40
623,15.0,74.47818472546172,50
624,25.0,72.74613391789285,50
625,43.5,68.41600689897065,50
626,18.0,71.01408311032398,60
627,43.0,67.54998149518622,50
628,28.5,68.41600689897065,60
629,40.5,54.559600438419636,50
630,40.0,55.425625842204084,40
631,22.5,68.41600689897065,50
632,20.0,69.2820323027551,50
633,39.5,56.29165124598852,50
634,26.0,67.54998149518622,50
635,20.0,69.2820323027551,40
636,15.5,73.6121593216773,30
637,15.0,74.47818472546172,30
638,44.0,65.81793068761735,40
639,44.5,66.68395609140177,50
640,44.5,56.29165124598852,50
641,25.0,72.74613391789285,50
642,45.5,56.29165124598852,50
643,15.0,74.47818472546172,60
644,48.0,60.6217782649107,50
645,15.0,74.47818472546172,50
646,15.5,75.34421012924616,40
647,46.5,58.02370205355739,50
648,48.0,62.353829072479584,50
649,46.5,56.29165124598852,50
650,48.5,63.21985447626403,50
651,47.5,59.75575286112627,30
652,26.0,72.74613391789285,30
653,26.0,72.74613391789285,30
654,46.0,69.2820323027551,50
655,15.0,74.47818472546172,50
656,15.0,72.74613391789285,40
657,27.0,60.6217782649107,60
658,29.5,52.827549630850754,60
659,31.5,49.363448015713004,50
660,18.0,58.88972745734183,50
661,30.0,51.96152422706632,50
662,8.5,63.21985447626403,220
663,27.5,56.29165124598852,390
664,18.0,58.88972745734183,380
665,26.5,56.29165124598852,390
666,32.5,52.827549630850754,390
667,9.5,63.21985447626403,240
668,18.0,58.88972745734183,40
669,29.0,55.425625842204084,70
670,29.0,51.96152422706632,50
671,22.0,55.425625842204084,50
672,30.5,47.63139720814413,70
673,23.0,57.15767664977295,60
674,24.0,60.6217782649107,70
675,23.0,65.81793068761735,60
676,25.0,71.01408311032398,50
677,15.0,74.47818472546172,60
678,24.5,73.6121593216773,60
679,24.5,73.6121593216773,80
680,47.5,61.48780366869515,100
681,47.5,61.48780366869515,60
682,15.5,75.34421012924616,70
683,44.5,70.14805770653953,60
684,44.5,68.41600689897065,60
685,44.5,70.14805770653953,50
686,26.0,72.74613391789285,50
687,27.0,72.74613391789285,40
688,15.5,75.34421012924616,50
689,45.0,57.15767664977295,70
690,15.5,75.34421012924616,60
691,44.0,71.01408311032398,60
692,45.0,58.88972745734183,80
693,44.0,69.2820323027551,80
694,27.5,71.88010851410841,80
695,41.5,71.88010851410841,90
696,48.0,57.15767664977295,90
697,13.5,77.07626093681505,100
698,44.5,54.559600438419636,80
699,37.0,74.47818472546172,90
700,44.0,55.425625842204084,80
701,43.0,55.425625842204084,80
702,39.5,59.75575286112627,80
703,37.5,63.21985447626403,80
704,37.5,64.9519052838329,90
705,12.5,77.07626093681505,70
706,32.0,79.67433714816836,50
707,37.5,77.07626093681505,60
708,43.0,48.49742261192857,70
709,36.0,58.88972745734183,80
710,30.0,51.96152422706632,70
711,17.0,55.425625842204084,370
712,8.5,63.21985447626403,410
713,28.5,45.89934640057525,250
714,15.5,54.559600438419636,80
715,16.0,55.425625842204084,70
716,8.5,63.21985447626403,70
717,8.5,63.21985447626403,80
718,16.0,57.15767664977295,70
719,35.0,53.6935750346352,80
720,10.0,74.47818472546172,80
721,26.0,57.15767664977295,150
722,36.0,53.6935750346352,380
723,35.0,55.425625842204084,290
724,10.5,66.68395609140177,270
725,36.5,54.559600438419636,420
726,12.5,63.21985447626403,280
727,25.0,57.15767664977295,300
728,16.5,58.02370205355739,350
729,9.5,73.6121593216773,270
730,35.5,54.559600438419636,560
731,29.0,62.353829072479584,1080
732,35.5,54.559600438419636,750
733,12.5,73.6121593216773,390
734,29.0,51.96152422706632,350
735,12.5,64.9519052838329,340
736,12.0,65.81793068761735,290
737,35.5,54.559600438419636,230
738,13.0,72.74613391789285,120
739,18.0,77.94228634059948,110
740,29.5,75.34421012924616,100
741,38.5,70.14805770653953,110
742,39.0,69.2820323027551,130
743,25.0,74.47818472546172,140
744,18.0,77.94228634059948,110
745,27.5,73.6121593216773,100
746,39.0,71.01408311032398,100
747,47.5,58.02370205355739,110
748,14.0,74.47818472546172,110
749,49.0,62.353829072479584,190
750,40.0,71.01408311032398,450
751,46.5,56.29165124598852,210
752,38.5,70.14805770653953,100
753,13.5,73.6121593216773,90
754,29.5,71.88010851410841,90
755,13.5,71.88010851410841,80
756,29.5,71.88010851410841,70
757,13.5,71.88010851410841,70
758,46.0,55.425625842204084,70
759,29.0,71.01408311032398,60
760,48.0,60.6217782649107,30
761,14.0,74.47818472546172,30
762,47.0,57.15767664977295,30
763,14.0,72.74613391789285,40
764,14.5,71.88010851410841,50
765,14.5,71.88010851410841,60
766,23.0,55.425625842204084,50
767,28.0,51.96152422706632,50
768,30.5,47.63139720814413,50
769,28.0,51.96152422706632,50
770,19.5,58.02370205355739,50
771,32.5,51.09549882328188,50
772,15.0,74.47818472546172,50
773,44.0,55.425625842204084,60
774,47.0,65.81793068761735,50
775,27.5,71.88010851410841,60
776,14.5,75.34421012924616,50
777,47.5,61.48780366869515,40
778,15.0,74.47818472546172,30
779,45.5,56.29165124598852,30
780,45.0,57.15767664977295,30
781,47.0,62.353829072479584,60
782,47.0,62.353829072479584,50
783,29.5,70.14805770653953,60
784,42.5,56.29165124598852,50
785,15.5,73.6121593216773,50
786,31.0,64.08587988004847,50
787,18.5,70.14805770653953,40
788,25.5,66.68395609140177,60
789,15.0,74.47818472546172,50
790,16.0,72.74613391789285,60
791,15.0,74.47818472546172,50
792,40.5,54.559600438419636,50
793,22.0,69.2820323027551,40
794,31.0,69.2820323027551,50
795,43.5,68.41600689897065,50
796,15.5,71.88010851410841,30
797,32.5,70.14805770653953,40
798,45.0,58.88972745734183,30
799,25.0,72.74613391789285,50
800,44.5,58.02370205355739,50
801,15.5,75.34421012924616,40
802,44.5,56.29165124598852,50
803,46.5,61.48780366869515,50
804,24.5,73.6121593216773,170
805,46.0,65.81793068761735,400
806,26.0,72.74613391789285,390
807,44.5,56.29165124598852,370
808,25.5,73.6121593216773,390
809,15.5,75.34421012924616,370
810,26.0,72.74613391789285,380
811,27.0,72.74613391789285,100
812,26.5,73.6121593216773,90
813,45.5,56.29165124598852,470
814,26.0,72.74613391789285,320
815,44.5,70.14805770653953,270
816,45.0,55.425625842204084,260
817,45.5,56.29165124598852,230
818,14.5,71.88010851410841,470
819,48.5,61.48780366869515,400
820,25.0,72.74613391789285,290
821,46.5,70.14805770653953,100
822,48.5,61.48780366869515,90
823,46.5,58.02370205355739,90
824,46.0,55.425625842204084,90
825,14.0,74.47818472546172,90
826,13.0,71.01408311032398,100
827,25.5,71.88010851410841,80
828,13.5,68.41600689897065,180
829,48.5,61.48780366869515,440
830,48.5,61.48780366869515,300
831,46.0,51.96152422706632,250
832,47.0,51.96152422706632,280
833,47.0,51.96152422706632,460
834,4.0,58.88972745734183,120
835,49.0,69.2820323027551,120
836,6.0,67.54998149518622,110
837,43.5,47.63139720814413,130
838,43.0,46.76537180435969,110
839,15.5,51.09549882328188,120
840,43.0,46.76537180435969,120
841,5.5,66.68395609140177,120
842,6.0,65.81793068761735,130
843,12.0,50.229473419497445,120
844,11.0,50.229473419497445,120
845,9.5,51.09549882328188,410
846,5.5,66.68395609140177,420
847,18.5,42.4352447854375,140
848,22.0,41.569219381653056,60
849,4.5,54.559600438419636,60
850,45.0,45.033320996790806,70
851,22.0,41.569219381653056,80
852,5.5,66.68395609140177,100
853,45.0,45.033320996790806,80
854,4.0,58.88972745734183,80
855,5.5,66.68395609140177,70
856,3.5,58.02370205355739,80
857,21.0,41.569219381653056,80
858,4.0,58.88972745734183,90
859,4.0,58.88972745734183,80
860,5.5,66.68395609140177,80
861,4.0,58.88972745734183,80
862,21.0,41.569219381653056,80
863,5.5,66.68395609140177,80
864,5.5,66.68395609140177,90
865,8.0,53.6935750346352,130
866,12.0,50.229473419497445,380
867,19.5,44.16729559300637,800
868,24.5,42.4352447854375,790
869,5.5,66.68395609140177,540
870,12.0,53.6935750346352,120
871,42.5,45.89934640057525,110
872,42.5,47.63139720814413,160
873,6.0,67.54998149518622,140
