,x,y,Appliances
163,14.0,6.9282032302755105,50
164,14.0,6.9282032302755105,50
165,19.5,11.258330249197702,50
166,24.0,8.660254037844387,50
167,20.0,10.392304845413264,50
168,15.0,6.9282032302755105,60
169,20.0,10.392304845413264,60
170,16.5,11.258330249197702,40
171,13.5,7.794228634059948,30
172,13.5,7.794228634059948,30
173,19.5,11.258330249197702,30
174,19.5,11.258330249197702,40
175,13.5,7.794228634059948,50
176,16.0,10.392304845413264,50
177,14.5,9.526279441628825,50
178,16.5,11.258330249197702,40
179,14.0,6.9282032302755105,50
180,20.5,11.258330249197702,40
181,22.5,11.258330249197702,40
182,14.0,6.9282032302755105,40
183,17.5,12.99038105676658,40
184,13.5,6.062177826491071,50
185,22.0,12.124355652982143,50
186,14.0,12.124355652982143,50
187,14.0,12.124355652982143,30
188,13.0,6.9282032302755105,20
189,16.5,12.99038105676658,30
190,14.5,11.258330249197702,20
191,19.0,12.124355652982143,40
192,24.0,10.392304845413264,50
193,13.0,8.660254037844387,60
194,20.5,11.258330249197702,50
195,16.5,11.258330249197702,40
196,23.0,10.392304845413264,40
197,13.0,8.660254037844387,50
198,20.5,11.258330249197702,40
199,13.5,9.526279441628825,40
200,20.5,11.258330249197702,50
201,21.5,11.258330249197702,50
202,17.5,11.258330249197702,50
203,21.5,11.258330249197702,40
204,22.5,11.258330249197702,30
205,17.0,12.124355652982143,20
206,17.0,12.124355652982143,20
207,23.0,10.392304845413264,20
208,21.5,11.258330249197702,50
209,13.5,11.258330249197702,50
210,12.5,7.794228634059948,50
211,23.5,11.258330249197702,40
212,12.0,10.392304845413264,40
213,12.0,8.660254037844387,50
214,12.0,10.392304845413264,40
215,21.0,12.124355652982143,50
216,15.0,12.124355652982143,50
217,12.0,8.660254037844387,50
218,12.0,8.660254037844387,40
219,20.0,12.124355652982143,40
220,22.0,12.124355652982143,50
221,23.5,11.258330249197702,20
222,21.0,12.124355652982143,20
223,17.5,12.99038105676658,50
224,12.5,9.526279441628825,30
225,17.5,12.99038105676658,50
226,21.0,12.124355652982143,50
227,23.0,10.392304845413264,200
228,19.5,12.99038105676658,110
229,13.0,10.392304845413264,80
230,20.0,12.124355652982143,50
231,23.5,11.258330249197702,50
232,20.0,12.124355652982143,50
233,15.0,12.124355652982143,40
234,19.0,12.124355652982143,40
235,11.0,10.392304845413264,30
236,12.5,11.258330249197702,180
237,17.0,12.124355652982143,350
238,18.5,12.99038105676658,350
239,18.5,12.99038105676658,300
240,20.5,12.99038105676658,400
241,16.5,12.99038105676658,390
242,13.0,10.392304845413264,290
243,23.5,11.258330249197702,60
244,19.5,12.99038105676658,70
245,22.0,12.124355652982143,110
246,19.0,13.856406460551021,90
247,23.5,11.258330249197702,60
248,18.5,12.99038105676658,70
249,13.0,6.9282032302755105,80
250,12.5,11.258330249197702,60
251,12.5,11.258330249197702,40
252,18.0,13.856406460551021,30
253,14.5,12.99038105676658,70
254,17.0,13.856406460551021,50
255,24.0,12.124355652982143,80
256,22.5,12.99038105676658,80
257,17.5,14.722431864335457,50
258,20.5,14.722431864335457,40
259,12.5,2.598076211353316,50
260,17.0,15.588457268119896,40
261,22.5,14.722431864335457,40
262,24.0,13.856406460551021,50
263,11.5,12.99038105676658,30
264,10.0,12.124355652982143,30
265,1.5,12.99038105676658,20
266,0.5,12.99038105676658,20
267,9.0,3.4641016151377553,50
268,9.0,12.124355652982143,40
269,1.5,12.99038105676658,50
270,1.5,12.99038105676658,40
271,1.5,12.99038105676658,60
272,3.0,3.4641016151377553,40
273,0.0,13.856406460551021,40
274,1.5,2.598076211353316,50
275,24.0,15.588457268119896,40
276,1.0,1.7320508075688776,40
277,0.0,15.588457268119896,30
278,3.5,2.598076211353316,30
279,9.0,1.7320508075688776,30
280,0.0,15.588457268119896,40
281,4.5,2.598076211353316,80
282,10.5,0.8660254037844388,70
283,2.0,1.7320508075688776,80
284,0.0,15.588457268119896,70
285,0.0,15.588457268119896,80
286,1.0,1.7320508075688776,80
287,0.0,15.588457268119896,100
288,24.0,15.588457268119896,90
289,1.5,2.598076211353316,100
290,1.5,2.598076211353316,90
291,24.5,14.722431864335457,110
292,12.0,1.7320508075688776,90
293,2.0,3.4641016151377553,100
294,4.5,4.330127018922194,100
295,8.0,5.196152422706632,110
296,1.0,12.124355652982143,100
297,1.0,12.124355652982143,90
298,1.5,11.258330249197702,90
299,11.5,4.330127018922194,180
300,8.5,7.794228634059948,140
301,2.0,10.392304845413264,100
302,7.0,8.660254037844387,110
303,5.5,7.794228634059948,340
304,19.5,12.99038105676658,380
305,12.0,8.660254037844387,210
306,1.0,8.660254037844387,150
307,11.5,9.526279441628825,330
308,0.0,8.660254037844387,420
309,19.0,12.124355652982143,330
310,0.0,8.660254037844387,130
311,0.0,8.660254037844387,130
312,12.5,9.526279441628825,110
313,13.0,10.392304845413264,250
314,0.0,8.660254037844387,520
315,18.0,12.124355652982143,360
316,0.0,8.660254037844387,330
317,20.0,12.124355652982143,310
318,12.0,8.660254037844387,270
319,15.5,11.258330249197702,230
320,14.5,11.258330249197702,170
321,20.5,11.258330249197702,60
322,19.0,12.124355652982143,30
323,12.5,7.794228634059948,30
324,13.0,8.660254037844387,30
325,13.0,8.660254037844387,40
326,12.5,9.526279441628825,50
327,12.5,9.526279441628825,50
328,21.0,10.392304845413264,40
329,12.5,9.526279441628825,40
330,12.5,7.794228634059948,50
331,20.5,11.258330249197702,50
332,19.5,11.258330249197702,40
333,12.0,8.660254037844387,60
334,24.5,9.526279441628825,40
335,19.5,11.258330249197702,40
336,18.5,11.258330249197702,50
337,23.5,9.526279441628825,40
338,16.5,11.258330249197702,30
339,13.0,8.660254037844387,30
340,13.0,8.660254037844387,30
341,23.5,9.526279441628825,40
342,17.5,11.258330249197702,40
343,19.5,11.258330249197702,50
344,16.0,10.392304845413264,40
345,21.0,10.392304845413264,40
346,18.5,11.258330249197702,40
347,22.5,9.526279441628825,50
348,20.0,10.392304845413264,50
349,14.5,9.526279441628825,50
350,18.0,10.392304845413264,40
351,23.5,9.526279441628825,50
352,13.5,9.526279441628825,40
353,18.5,11.258330249197702,40
354,13.0,8.660254037844387,20
355,20.5,11.258330249197702,30
356,13.0,8.660254037844387,30
357,23.5,9.526279441628825,40
358,13.0,8.660254037844387,50
359,18.5,11.258330249197702,40
360,23.5,9.526279441628825,40
361,19.5,11.258330249197702,50
362,13.0,8.660254037844387,40
363,20.5,11.258330249197702,50
364,16.5,11.258330249197702,50
365,13.0,8.660254037844387,40
366,24.5,9.526279441628825,50
367,14.0,10.392304845413264,40
368,15.0,10.392304845413264,40
369,18.5,11.258330249197702,40
370,18.5,11.258330249197702,40
371,16.5,11.258330249197702,30
372,13.0,8.660254037844387,70
373,21.0,10.392304845413264,360
374,21.5,11.258330249197702,400
375,18.5,11.258330249197702,70
376,19.5,11.258330249197702,70
377,12.0,8.660254037844387,390
378,24.5,9.526279441628825,100
379,18.5,11.258330249197702,80
380,18.5,11.258330249197702,70
381,17.0,10.392304845413264,170
382,16.0,10.392304845413264,360
383,13.5,7.794228634059948,180
384,23.0,8.660254037844387,130
385,23.5,7.794228634059948,70
386,14.0,6.9282032302755105,70
387,15.0,6.9282032302755105,180
388,23.5,7.794228634059948,170
389,14.0,6.9282032302755105,390
390,23.5,7.794228634059948,420
391,23.5,7.794228634059948,340
392,14.0,6.9282032302755105,550
393,18.5,7.794228634059948,690
394,23.5,7.794228634059948,620
395,20.0,8.660254037844387,610
396,16.5,7.794228634059948,490
397,20.0,8.660254037844387,260
398,20.0,8.660254037844387,240
399,23.5,7.794228634059948,220
400,16.5,7.794228634059948,130
401,23.5,7.794228634059948,90
402,14.0,6.9282032302755105,290
403,14.0,6.9282032302755105,410
404,14.0,6.9282032302755105,320
405,15.0,6.9282032302755105,260
406,20.0,8.660254037844387,210
407,14.0,6.9282032302755105,210
408,24.0,8.660254037844387,140
409,14.0,6.9282032302755105,60
410,14.0,6.9282032302755105,50
411,20.0,8.660254037844387,60
412,15.0,6.9282032302755105,50
413,14.0,6.9282032302755105,60
414,15.5,7.794228634059948,140
415,18.5,11.258330249197702,270
416,18.0,10.392304845413264,200
417,20.5,9.526279441628825,60
418,15.0,10.392304845413264,50
419,14.0,6.9282032302755105,60
420,19.0,12.124355652982143,80
421,17.5,12.99038105676658,50
422,15.0,12.124355652982143,40
423,24.0,8.660254037844387,50
424,19.5,12.99038105676658,50
425,19.0,13.856406460551021,40
426,24.5,11.258330249197702,30
427,13.0,5.196152422706632,30
428,12.5,4.330127018922194,200
429,12.5,4.330127018922194,450
430,12.5,4.330127018922194,400
431,23.5,12.99038105676658,740
432,19.5,14.722431864335457,910
433,16.5,14.722431864335457,610
434,23.5,12.99038105676658,510
435,13.5,12.99038105676658,190
436,13.5,12.99038105676658,110
437,23.5,12.99038105676658,100
438,17.5,14.722431864335457,90
439,12.5,4.330127018922194,110
440,0.0,12.124355652982143,100
441,22.0,13.856406460551021,110
442,16.5,14.722431864335457,100
443,15.5,14.722431864335457,790
444,22.0,13.856406460551021,380
445,19.5,14.722431864335457,360
446,19.5,14.722431864335457,360
447,12.5,4.330127018922194,100
448,24.0,12.124355652982143,100
449,24.0,12.124355652982143,90
450,13.0,5.196152422706632,90
451,19.0,13.856406460551021,110
452,20.0,13.856406460551021,140
453,23.5,12.99038105676658,110
454,23.5,12.99038105676658,100
455,13.0,13.856406460551021,110
456,13.0,13.856406460551021,130
457,12.5,12.99038105676658,140
458,13.0,13.856406460551021,130
459,0.0,13.856406460551021,120
460,24.0,13.856406460551021,100
461,3.0,3.4641016151377553,80
462,0.0,13.856406460551021,50
463,3.5,4.330127018922194,50
464,24.0,13.856406460551021,50
465,11.0,3.4641016151377553,40
466,10.5,11.258330249197702,50
467,1.0,10.392304845413264,50
468,7.0,8.660254037844387,50
469,10.5,9.526279441628825,40
470,18.5,12.99038105676658,30
471,13.0,6.9282032302755105,30
472,15.5,6.062177826491071,40
473,20.5,6.062177826491071,40
474,23.0,6.9282032302755105,50
475,22.0,6.9282032302755105,60
476,15.5,6.062177826491071,50
477,19.5,7.794228634059948,60
478,18.5,7.794228634059948,50
479,16.0,8.660254037844387,50
480,13.5,7.794228634059948,50
481,23.0,8.660254037844387,50
482,15.0,6.9282032302755105,50
483,15.5,6.062177826491071,50
484,18.5,6.062177826491071,60
485,19.0,5.196152422706632,50
486,21.5,6.062177826491071,50
487,23.0,6.9282032302755105,50
488,15.5,6.062177826491071,50
489,23.0,8.660254037844387,40
490,23.5,9.526279441628825,50
491,12.5,7.794228634059948,40
492,20.5,11.258330249197702,30
493,23.5,9.526279441628825,40
494,18.5,11.258330249197702,30
495,18.5,11.258330249197702,60
496,18.5,11.258330249197702,50
497,17.5,11.258330249197702,50
498,13.0,8.660254037844387,40
499,23.5,9.526279441628825,50
500,17.5,11.258330249197702,60
501,15.0,10.392304845413264,50
502,15.5,11.258330249197702,50
503,15.5,11.258330249197702,50
504,18.0,12.124355652982143,50
505,14.0,6.9282032302755105,40
506,19.0,12.124355652982143,50
507,14.0,6.9282032302755105,50
508,14.0,10.392304845413264,50
509,17.0,12.124355652982143,60
510,13.0,6.9282032302755105,50
511,18.0,12.124355652982143,40
512,23.5,9.526279441628825,50
513,14.5,11.258330249197702,50
514,14.5,11.258330249197702,50
515,23.0,10.392304845413264,30
516,15.5,11.258330249197702,70
517,17.0,12.124355652982143,50
518,20.0,12.124355652982143,50
519,15.0,12.124355652982143,50
520,13.0,6.9282032302755105,50
521,14.5,11.258330249197702,40
522,20.5,12.99038105676658,50
523,0.0,6.9282032302755105,50
524,19.5,12.99038105676658,150
525,13.5,6.062177826491071,390
526,13.5,6.062177826491071,390
527,13.5,6.062177826491071,380
528,13.0,5.196152422706632,400
529,13.0,5.196152422706632,370
530,15.5,12.99038105676658,310
531,0.0,8.660254037844387,40
532,1.5,6.062177826491071,50
533,0.5,6.062177826491071,70
534,0.0,6.9282032302755105,60
535,0.0,10.392304845413264,90
536,2.5,6.062177826491071,60
537,2.5,6.062177826491071,60
538,1.0,10.392304845413264,100
539,9.0,8.660254037844387,380
540,4.0,6.9282032302755105,390
541,11.5,6.062177826491071,130
542,9.0,8.660254037844387,60
543,3.5,7.794228634059948,60
544,2.5,9.526279441628825,50
545,1.5,9.526279441628825,60
546,11.5,6.062177826491071,60
547,4.5,7.794228634059948,240
548,8.0,8.660254037844387,80
549,14.0,3.4641016151377553,80
550,14.5,2.598076211353316,400
551,19.5,0.8660254037844388,400
552,23.5,4.330127018922194,460
553,15.0,1.7320508075688776,170
554,16.0,1.7320508075688776,210
555,20.0,15.588457268119896,190
556,0.0,12.124355652982143,70
557,0.0,12.124355652982143,80
558,10.0,5.196152422706632,60
559,10.5,4.330127018922194,70
560,9.0,10.392304845413264,60
561,1.0,12.124355652982143,70
562,3.0,5.196152422706632,60
563,12.5,2.598076211353316,60
564,12.5,2.598076211353316,60
565,8.0,5.196152422706632,60
566,3.0,10.392304845413264,60
567,8.0,6.9282032302755105,50
568,4.0,8.660254037844387,50
569,11.0,5.196152422706632,60
570,2.5,9.526279441628825,50
571,5.5,7.794228634059948,50
572,3.0,8.660254037844387,70
573,0.0,10.392304845413264,50
574,15.5,4.330127018922194,60
575,19.5,4.330127018922194,60
576,17.5,4.330127018922194,90
577,20.0,5.196152422706632,100
578,15.0,5.196152422706632,90
579,15.5,6.062177826491071,100
580,19.5,11.258330249197702,110
581,13.0,6.9282032302755105,100
582,10.5,7.794228634059948,80
583,0.0,8.660254037844387,110
584,17.5,7.794228634059948,260
585,19.5,6.062177826491071,350
586,23.0,6.9282032302755105,500
587,19.0,5.196152422706632,370
588,16.0,5.196152422706632,330
589,17.0,5.196152422706632,100
590,19.0,5.196152422706632,110
591,21.5,6.062177826491071,140
592,17.0,5.196152422706632,310
593,18.0,5.196152422706632,330
594,17.0,5.196152422706632,190
595,17.5,6.062177826491071,160
596,19.5,6.062177826491071,160
597,19.0,5.196152422706632,480
598,20.0,5.196152422706632,280
599,20.0,5.196152422706632,130
600,17.0,5.196152422706632,150
601,16.0,5.196152422706632,140
602,22.5,6.062177826491071,130
603,16.5,6.062177826491071,130
604,14.0,6.9282032302755105,340
605,13.0,6.9282032302755105,490
606,19.5,11.258330249197702,230
607,19.0,10.392304845413264,360
608,13.0,8.660254037844387,410
609,24.0,8.660254037844387,150
610,13.0,8.660254037844387,80
611,19.5,9.526279441628825,80
612,18.0,8.660254037844387,70
613,18.0,8.660254037844387,70
614,15.5,9.526279441628825,70
615,19.0,10.392304845413264,60
616,24.0,8.660254037844387,60
617,20.0,10.392304845413264,50
618,17.0,10.392304845413264,50
619,23.5,9.526279441628825,50
620,13.0,8.660254037844387,30
621,22.5,9.526279441628825,20
622,18.0,10.392304845413264,40
623,23.5,9.526279441628825,50
624,20.0,10.392304845413264,50
625,16.5,9.526279441628825,50
626,21.5,9.526279441628825,60
627,16.5,9.526279441628825,50
628,18.5,9.526279441628825,60
629,14.0,6.9282032302755105,50
630,14.0,6.9282032302755105,40
631,20.0,8.660254037844387,50
632,21.0,8.660254037844387,50
633,15.0,6.9282032302755105,50
634,19.0,8.660254037844387,50
635,21.0,8.660254037844387,40
636,23.0,8.660254037844387,30
637,23.0,8.660254037844387,30
638,15.5,9.526279441628825,40
639,16.0,10.392304845413264,50
640,12.5,7.794228634059948,50
641,20.0,10.392304845413264,50
642,12.5,7.794228634059948,50
643,23.5,9.526279441628825,60
644,12.0,8.660254037844387,50
645,21.0,10.392304845413264,50
646,24.5,9.526279441628825,40
647,12.5,7.794228634059948,50
648,12.0,8.660254037844387,50
649,12.5,7.794228634059948,50
650,12.0,8.660254037844387,50
651,12.5,7.794228634059948,30
652,19.5,11.258330249197702,30
653,18.5,11.258330249197702,30
654,17.0,10.392304845413264,50
655,23.5,9.526279441628825,50
656,23.0,8.660254037844387,40
657,18.0,6.9282032302755105,60
658,16.5,6.062177826491071,60
659,16.0,5.196152422706632,50
660,20.5,6.062177826491071,50
661,17.0,5.196152422706632,50
662,22.5,6.062177826491071,220
663,18.0,5.196152422706632,390
664,20.5,6.062177826491071,380
665,18.0,5.196152422706632,390
666,16.0,5.196152422706632,390
667,21.5,6.062177826491071,240
668,20.5,6.062177826491071,40
669,18.0,5.196152422706632,70
670,17.0,5.196152422706632,50
671,19.0,5.196152422706632,50
672,17.0,5.196152422706632,70
673,19.0,5.196152422706632,60
674,19.5,6.062177826491071,70
675,19.5,7.794228634059948,60
676,20.0,10.392304845413264,50
677,23.5,9.526279441628825,60
678,20.0,10.392304845413264,60
679,20.0,10.392304845413264,80
680,12.0,8.660254037844387,100
681,12.0,8.660254037844387,60
682,23.5,9.526279441628825,70
683,17.5,11.258330249197702,60
684,17.0,10.392304845413264,60
685,17.5,11.258330249197702,50
686,18.5,11.258330249197702,50
687,18.5,11.258330249197702,40
688,23.5,9.526279441628825,50
689,12.5,7.794228634059948,70
690,23.5,9.526279441628825,60
691,17.5,11.258330249197702,60
692,12.5,7.794228634059948,80
693,16.5,11.258330249197702,80
694,18.5,11.258330249197702,80
695,16.5,11.258330249197702,90
696,13.0,10.392304845413264,90
697,23.5,9.526279441628825,100
698,13.0,8.660254037844387,80
699,17.5,11.258330249197702,90
700,13.0,8.660254037844387,80
701,13.0,8.660254037844387,80
702,14.5,9.526279441628825,80
703,15.0,10.392304845413264,80
704,15.5,11.258330249197702,90
705,23.5,9.526279441628825,70
706,19.0,12.124355652982143,50
707,17.0,12.124355652982143,60
708,13.0,6.9282032302755105,70
709,14.5,11.258330249197702,80
710,16.5,6.062177826491071,70
711,20.0,5.196152422706632,370
712,23.5,6.062177826491071,410
713,17.0,5.196152422706632,250
714,20.0,5.196152422706632,80
715,20.0,5.196152422706632,70
716,23.5,6.062177826491071,70
717,23.5,6.062177826491071,80
718,19.5,6.062177826491071,70
719,15.5,6.062177826491071,80
720,24.5,7.794228634059948,80
721,17.5,7.794228634059948,150
722,14.0,6.9282032302755105,380
723,16.5,7.794228634059948,290
724,24.0,6.9282032302755105,270
725,15.0,6.9282032302755105,420
726,24.5,6.062177826491071,280
727,17.5,7.794228634059948,300
728,19.0,8.660254037844387,350
729,24.5,7.794228634059948,270
730,16.0,6.9282032302755105,560
731,17.5,7.794228634059948,1080
732,16.0,6.9282032302755105,750
733,24.5,7.794228634059948,390
734,16.0,6.9282032302755105,350
735,23.0,6.9282032302755105,340
736,23.0,6.9282032302755105,290
737,15.5,7.794228634059948,230
738,23.5,7.794228634059948,120
739,24.5,7.794228634059948,110
740,19.5,9.526279441628825,100
741,17.5,9.526279441628825,110
742,16.5,9.526279441628825,130
743,1.0,8.660254037844387,140
744,1.0,8.660254037844387,110
745,19.0,10.392304845413264,100
746,18.0,10.392304845413264,100
747,11.5,7.794228634059948,110
748,0.0,8.660254037844387,110
749,11.0,8.660254037844387,190
750,18.0,10.392304845413264,450
751,12.5,7.794228634059948,210
752,17.5,9.526279441628825,100
753,0.0,8.660254037844387,90
754,19.0,10.392304845413264,90
755,0.0,8.660254037844387,80
756,19.0,10.392304845413264,70
757,0.0,8.660254037844387,70
758,12.5,7.794228634059948,70
759,18.5,11.258330249197702,60
760,12.0,8.660254037844387,30
761,0.0,8.660254037844387,30
762,12.5,7.794228634059948,30
763,24.0,8.660254037844387,40
764,24.0,8.660254037844387,50
765,22.5,7.794228634059948,60
766,18.5,6.062177826491071,50
767,17.0,5.196152422706632,50
768,16.5,4.330127018922194,50
769,17.0,5.196152422706632,50
770,19.5,6.062177826491071,50
771,15.5,6.062177826491071,50
772,24.0,8.660254037844387,50
773,12.5,7.794228634059948,60
774,16.0,10.392304845413264,50
775,18.5,11.258330249197702,60
776,24.5,9.526279441628825,50
777,12.0,8.660254037844387,40
778,23.5,9.526279441628825,30
779,12.5,7.794228634059948,30
780,12.5,7.794228634059948,30
781,13.0,8.660254037844387,60
782,13.0,8.660254037844387,50
783,18.0,10.392304845413264,60
784,13.5,7.794228634059948,50
785,23.0,8.660254037844387,50
786,17.0,8.660254037844387,50
787,21.5,7.794228634059948,40
788,19.0,8.660254037844387,60
789,23.0,8.660254037844387,50
790,22.5,7.794228634059948,60
791,23.0,8.660254037844387,50
792,14.0,6.9282032302755105,50
793,20.0,8.660254037844387,40
794,18.0,10.392304845413264,50
795,16.5,9.526279441628825,50
796,21.5,9.526279441628825,30
797,18.0,10.392304845413264,40
798,13.0,8.660254037844387,30
799,20.0,10.392304845413264,50
800,13.0,8.660254037844387,50
801,23.5,9.526279441628825,40
802,12.5,7.794228634059948,50
803,13.0,8.660254037844387,50
804,21.0,10.392304845413264,170
805,16.0,10.392304845413264,400
806,19.0,10.392304845413264,390
807,12.5,7.794228634059948,370
808,20.0,10.392304845413264,390
809,24.5,9.526279441628825,370
810,19.0,10.392304845413264,380
811,19.0,10.392304845413264,100
812,19.0,10.392304845413264,90
813,12.5,7.794228634059948,470
814,19.0,10.392304845413264,320
815,17.0,10.392304845413264,270
816,12.5,7.794228634059948,260
817,12.5,7.794228634059948,230
818,24.0,8.660254037844387,470
819,12.0,8.660254037844387,400
820,19.5,11.258330249197702,290
821,17.5,11.258330249197702,100
822,11.5,7.794228634059948,90
823,12.5,7.794228634059948,90
824,12.5,7.794228634059948,90
825,0.0,8.660254037844387,90
826,0.0,8.660254037844387,100
827,19.5,11.258330249197702,80
828,0.5,7.794228634059948,180
829,11.5,7.794228634059948,440
830,11.5,7.794228634059948,300
831,12.0,6.9282032302755105,250
832,12.0,6.9282032302755105,280
833,11.5,7.794228634059948,460
834,18.5,11.258330249197702,120
835,16.5,11.258330249197702,120
836,0.0,8.660254037844387,110
837,12.0,6.9282032302755105,130
838,12.5,6.062177826491071,110
839,18.0,12.124355652982143,120
840,12.5,6.062177826491071,120
841,0.5,6.062177826491071,120
842,0.5,6.062177826491071,130
843,18.0,12.124355652982143,120
844,18.0,12.124355652982143,120
845,1.0,5.196152422706632,410
846,0.5,6.062177826491071,420
847,10.0,6.9282032302755105,140
848,11.5,6.062177826491071,60
849,1.0,5.196152422706632,60
850,11.5,6.062177826491071,70
851,11.5,6.062177826491071,80
852,0.5,6.062177826491071,100
853,12.0,5.196152422706632,80
854,1.0,5.196152422706632,80
855,0.5,6.062177826491071,70
856,1.0,5.196152422706632,80
857,11.5,6.062177826491071,80
858,1.0,5.196152422706632,90
859,1.0,5.196152422706632,80
860,0.5,6.062177826491071,80
861,1.0,5.196152422706632,80
862,10.0,6.9282032302755105,80
863,0.5,6.062177826491071,80
864,0.5,6.062177826491071,90
865,1.0,5.196152422706632,130
866,20.5,4.330127018922194,380
867,18.0,3.4641016151377553,800
